collection,url,description,color,sku,price,qty_info,dimensions,params
Slash,https://www.centura.ca/en/products/tile/ceramic-tiles/slash/,"Slash is a double-fired tile generated by a careful study of enamels and a special colour care research system that divides modern colours into sparkling and still. Slash: a new, contemporary ceramic project energised by colour.",Taupe,SLSH73EC,$7.02,sq. ft.,"3″ x 12″, 7.5cm x 30cm","Thickness:8mm, Nuance:V2 Slight"
Slash,https://www.centura.ca/en/products/tile/ceramic-tiles/slash/,"Slash is a double-fired tile generated by a careful study of enamels and a special colour care research system that divides modern colours into sparkling and still. Slash: a new, contemporary ceramic project energised by colour.",Taupe,SLSH173EC,$7.02,sq. ft.,"3″ x 12″, 7.5cm x 30cm","Thickness:8mm, Nuance:V2 Slight"
Slash,https://www.centura.ca/en/products/tile/ceramic-tiles/slash/,"Slash is a double-fired tile generated by a careful study of enamels and a special colour care research system that divides modern colours into sparkling and still. Slash: a new, contemporary ceramic project energised by colour.",White,SLSH73W,$7.02,sq. ft.,"3″ x 12″, 7.5cm x 30cm","Thickness:8mm, Nuance:V2 Slight"
Slash,https://www.centura.ca/en/products/tile/ceramic-tiles/slash/,"Slash is a double-fired tile generated by a careful study of enamels and a special colour care research system that divides modern colours into sparkling and still. Slash: a new, contemporary ceramic project energised by colour.",White,SLSH173W,$7.02,sq. ft.,"3″ x 12″, 7.5cm x 30cm","Thickness:8mm, Nuance:V2 Slight"
Slash,https://www.centura.ca/en/products/tile/ceramic-tiles/slash/,"Slash is a double-fired tile generated by a careful study of enamels and a special colour care research system that divides modern colours into sparkling and still. Slash: a new, contemporary ceramic project energised by colour.",Yellow,SLSH73Y,$7.02,sq. ft.,"3″ x 12″, 7.5cm x 30cm","Thickness:8mm, Nuance:V2 Slight"
Slash,https://www.centura.ca/en/products/tile/ceramic-tiles/slash/,"Slash is a double-fired tile generated by a careful study of enamels and a special colour care research system that divides modern colours into sparkling and still. Slash: a new, contemporary ceramic project energised by colour.",Yellow,SLSH173Y,$7.02,sq. ft.,"3″ x 12″, 7.5cm x 30cm","Thickness:8mm, Nuance:V2 Slight"
Small Lantern,https://www.centura.ca/en/products/tile/mosaic-and-decor/small-lantern/,"Small Lantern mosaic is made with small arabesque-shaped pieces. Available in a nice set of colours, it is well suited for covering walls in a bathroom or creating a graceful backsplash in a kitchen. For those who love classic settings.",White,HWA6470,$9.64,sq. ft.,"10″ x 12″, 25cm x 30cm","Thickness:6mm, Nuance:V1 Uniform, Suggested grout:910 - Bright White"
Small Lantern,https://www.centura.ca/en/products/tile/mosaic-and-decor/small-lantern/,"Small Lantern mosaic is made with small arabesque-shaped pieces. Available in a nice set of colours, it is well suited for covering walls in a bathroom or creating a graceful backsplash in a kitchen. For those who love classic settings.",White,HWA6570,$9.64,sq. ft.,"10″ x 12″, 25cm x 30cm","Thickness:6mm, Nuance:V1 Uniform, Suggested grout:910 - Bright White"
Small Lantern,https://www.centura.ca/en/products/tile/mosaic-and-decor/small-lantern/,"Small Lantern mosaic is made with small arabesque-shaped pieces. Available in a nice set of colours, it is well suited for covering walls in a bathroom or creating a graceful backsplash in a kitchen. For those who love classic settings.",Black,HWA6421,$10.46,sq. ft.,"10″ x 12″, 25cm x 30cm","Thickness:6mm, Nuance:V1 Uniform, Suggested grout:941 - Raven"
Small Lantern,https://www.centura.ca/en/products/tile/mosaic-and-decor/small-lantern/,"Small Lantern mosaic is made with small arabesque-shaped pieces. Available in a nice set of colours, it is well suited for covering walls in a bathroom or creating a graceful backsplash in a kitchen. For those who love classic settings.",Black,HWA6521,$10.46,sq. ft.,"10″ x 12″, 25cm x 30cm","Thickness:6mm, Nuance:V1 Uniform, Suggested grout:941 - Raven"
Small Lantern,https://www.centura.ca/en/products/tile/mosaic-and-decor/small-lantern/,"Small Lantern mosaic is made with small arabesque-shaped pieces. Available in a nice set of colours, it is well suited for covering walls in a bathroom or creating a graceful backsplash in a kitchen. For those who love classic settings.",Blue,BHWA08060,$10.46,sq. ft.,"10″ x 12″, 25cm x 30cm","Thickness:6mm, Nuance:V2 Slight, Suggested grout:941 - Raven"
Small Lantern,https://www.centura.ca/en/products/tile/mosaic-and-decor/small-lantern/,"Small Lantern mosaic is made with small arabesque-shaped pieces. Available in a nice set of colours, it is well suited for covering walls in a bathroom or creating a graceful backsplash in a kitchen. For those who love classic settings.",Brown,BHWA06018,$10.46,sq. ft.,"10″ x 12″, 25cm x 30cm","Thickness:6mm, Nuance:V2 Slight, Suggested grout:935 - Silhouette"
Small Lantern,https://www.centura.ca/en/products/tile/mosaic-and-decor/small-lantern/,"Small Lantern mosaic is made with small arabesque-shaped pieces. Available in a nice set of colours, it is well suited for covering walls in a bathroom or creating a graceful backsplash in a kitchen. For those who love classic settings.",Cream,BHWA03026,$10.46,sq. ft.,"10″ x 12″, 25cm x 30cm","Thickness:6mm, Nuance:V2 Slight, Suggested grout:928 - Praline"
Small Lantern,https://www.centura.ca/en/products/tile/mosaic-and-decor/small-lantern/,"Small Lantern mosaic is made with small arabesque-shaped pieces. Available in a nice set of colours, it is well suited for covering walls in a bathroom or creating a graceful backsplash in a kitchen. For those who love classic settings.",Green,BHWA06032,$10.46,sq. ft.,"10″ x 12″, 25cm x 30cm","Thickness:6mm, Nuance:V2 Slight, Suggested grout:941 - Raven"
Spa Stone,https://www.centura.ca/en/products/tile/porcelain/spa-stones/,"A glazed porcelain floor and wall tile series with heavy visual movement, resembling a natural limestone. Pattern varies from piece to piece.",Beige,SPBE1224,$6.67,sq. ft.,"12″ x 24″, 30cm x 60cm","Thickness:9.5mm, Nuance:V3 Moderate, PEI:4, R rating:R9, Frost resistance, Suggested grout:945 - Light Buff"
Spa Stone,https://www.centura.ca/en/products/tile/porcelain/spa-stones/,"A glazed porcelain floor and wall tile series with heavy visual movement, resembling a natural limestone. Pattern varies from piece to piece.",Bianco,SPBI1224,$6.67,sq. ft.,"12″ x 24″, 30cm x 60cm","Thickness:9.5mm, Nuance:V3 Moderate, PEI:4, R rating:R9, Frost resistance, Suggested grout:949 - Silverado"
Spa Stone,https://www.centura.ca/en/products/tile/porcelain/spa-stones/,"A glazed porcelain floor and wall tile series with heavy visual movement, resembling a natural limestone. Pattern varies from piece to piece.",Grey,SPGR1224,$6.67,sq. ft.,"12″ x 24″, 30cm x 60cm","Thickness:9.5mm, Nuance:V3 Moderate, PEI:4, R rating:R9, Frost resistance, Suggested grout:939 - Mist"
Splendours,https://www.centura.ca/en/products/tile/ceramic-tiles/splendours/,"These wall tiles with a traditional design are handmade and marked by a slight relief. With their glossy finish, they will play with light to bring your spaces to life. The collection also offers three sets of decorative tiles that help create warm decors for your kitchen or bathroom.",Blue Night,SP23963,$26.60,sq. ft.,"3″ x 12″, 7.5cm x 30cm","Thickness:8mm, Nuance:V3 Moderate, Suggested grout:934 - DeLorean Gray"
Splendours,https://www.centura.ca/en/products/tile/ceramic-tiles/splendours/,"These wall tiles with a traditional design are handmade and marked by a slight relief. With their glossy finish, they will play with light to bring your spaces to life. The collection also offers three sets of decorative tiles that help create warm decors for your kitchen or bathroom.",Black,SP23962,$26.60,sq. ft.,"3″ x 12″, 7.5cm x 30cm","Thickness:8mm, Nuance:V3 Moderate, Suggested grout:929 - Charcoal gray"
Splendours,https://www.centura.ca/en/products/tile/ceramic-tiles/splendours/,"These wall tiles with a traditional design are handmade and marked by a slight relief. With their glossy finish, they will play with light to bring your spaces to life. The collection also offers three sets of decorative tiles that help create warm decors for your kitchen or bathroom.",Brown,SP23964,$26.60,sq. ft.,"3″ x 12″, 7.5cm x 30cm","Thickness:8mm, Nuance:V3 Moderate, Suggested grout:958 - Espresso"
Splendours,https://www.centura.ca/en/products/tile/ceramic-tiles/splendours/,"These wall tiles with a traditional design are handmade and marked by a slight relief. With their glossy finish, they will play with light to bring your spaces to life. The collection also offers three sets of decorative tiles that help create warm decors for your kitchen or bathroom.",Cream,SP23965,$26.60,sq. ft.,"3″ x 12″, 7.5cm x 30cm","Thickness:8mm, Nuance:V3 Moderate, Suggested grout:940 - Antique White"
Splendours,https://www.centura.ca/en/products/tile/ceramic-tiles/splendours/,"These wall tiles with a traditional design are handmade and marked by a slight relief. With their glossy finish, they will play with light to bring your spaces to life. The collection also offers three sets of decorative tiles that help create warm decors for your kitchen or bathroom.",Green,SP23966,$26.60,sq. ft.,"3″ x 12″, 7.5cm x 30cm","Thickness:8mm, Nuance:V3 Moderate, Suggested grout:933 - Standard Gray"
Splendours,https://www.centura.ca/en/products/tile/ceramic-tiles/splendours/,"These wall tiles with a traditional design are handmade and marked by a slight relief. With their glossy finish, they will play with light to bring your spaces to life. The collection also offers three sets of decorative tiles that help create warm decors for your kitchen or bathroom.",Grey,SP23961,$26.60,sq. ft.,"3″ x 12″, 7.5cm x 30cm","Thickness:8mm, Nuance:V3 Moderate, Suggested grout:934 - DeLorean Gray"
Splendours,https://www.centura.ca/en/products/tile/ceramic-tiles/splendours/,"These wall tiles with a traditional design are handmade and marked by a slight relief. With their glossy finish, they will play with light to bring your spaces to life. The collection also offers three sets of decorative tiles that help create warm decors for your kitchen or bathroom.",White,SP23960,$26.60,sq. ft.,"3″ x 12″, 7.5cm x 30cm","Thickness:8mm, Nuance:V3 Moderate, Suggested grout:949 - Silverado"
Splendours,https://www.centura.ca/en/products/tile/ceramic-tiles/splendours/,"These wall tiles with a traditional design are handmade and marked by a slight relief. With their glossy finish, they will play with light to bring your spaces to life. The collection also offers three sets of decorative tiles that help create warm decors for your kitchen or bathroom.",Royal Blue Night,SPRO24058,$75.00,each carton,"6″ x 6″, 15cm x 15cm","Thickness:8mm, Nuance:V3 Moderate, Suggested grout:934 - DeLorean Gray"
Splendours,https://www.centura.ca/en/products/tile/ceramic-tiles/splendours/,"These wall tiles with a traditional design are handmade and marked by a slight relief. With their glossy finish, they will play with light to bring your spaces to life. The collection also offers three sets of decorative tiles that help create warm decors for your kitchen or bathroom.",Royal Grey,SPRO24057,$75.00,each carton,"6″ x 6″, 15cm x 15cm","Thickness:8mm, Nuance:V3 Moderate, Suggested grout:934 - DeLorean Gray"
Stark,https://www.centura.ca/en/products/tile/porcelain/stark/,"Stark is a collection of tiles inspired by concrete to create a quality material that can serve as a basis for many contemporary decors. Its chromatic range, its various sizes, its mosaics and its murettos leave a lot of space for designers creativity. Stark can be used on walls or floors for commercial or residential projects.",Antracite,SKAN1224,$7.02,sq. ft.,"12″ x 24″, 30cm x 60cm","Thickness:9mm, Nuance:V2 Slight, R rating:R9, Frost resistance, Suggested grout:927 - Light Pewter"
Stark,https://www.centura.ca/en/products/tile/porcelain/stark/,"Stark is a collection of tiles inspired by concrete to create a quality material that can serve as a basis for many contemporary decors. Its chromatic range, its various sizes, its mosaics and its murettos leave a lot of space for designers creativity. Stark can be used on walls or floors for commercial or residential projects.",Antracite,SKAN1836,$9.16,sq. ft.,"18″ x 36″, 45cm x 90cm","Thickness:11mm, Nuance:V2 Slight, R rating:R9, Frost resistance, Suggested grout:927 - Light Pewter"
Stark,https://www.centura.ca/en/products/tile/porcelain/stark/,"Stark is a collection of tiles inspired by concrete to create a quality material that can serve as a basis for many contemporary decors. Its chromatic range, its various sizes, its mosaics and its murettos leave a lot of space for designers creativity. Stark can be used on walls or floors for commercial or residential projects.",Antracite,SKANMO1224,$17.24,sq. ft.,"12″ x 24″, 30cm x 60cm","Thickness:9mm, Nuance:V2 Slight, R rating:R9, Frost resistance, Suggested grout:927 - Light Pewter"
Stark,https://www.centura.ca/en/products/tile/porcelain/stark/,"Stark is a collection of tiles inspired by concrete to create a quality material that can serve as a basis for many contemporary decors. Its chromatic range, its various sizes, its mosaics and its murettos leave a lot of space for designers creativity. Stark can be used on walls or floors for commercial or residential projects.",Antracite,SKANMO22,$24.07,sq. ft.,"12″ x 12″, 30cm x 30cm","Thickness:9mm, Nuance:V2 Slight, R rating:R9, Frost resistance, Suggested grout:927 - Light Pewter"
Stark,https://www.centura.ca/en/products/tile/porcelain/stark/,"Stark is a collection of tiles inspired by concrete to create a quality material that can serve as a basis for many contemporary decors. Its chromatic range, its various sizes, its mosaics and its murettos leave a lot of space for designers creativity. Stark can be used on walls or floors for commercial or residential projects.",Beige,SKBE1224,$7.02,sq. ft.,"12″ x 24″, 30cm x 60cm","Thickness:9mm, Nuance:V2 Slight, R rating:R9, Frost resistance, Suggested grout:940 - Antique White"
Stark,https://www.centura.ca/en/products/tile/porcelain/stark/,"Stark is a collection of tiles inspired by concrete to create a quality material that can serve as a basis for many contemporary decors. Its chromatic range, its various sizes, its mosaics and its murettos leave a lot of space for designers creativity. Stark can be used on walls or floors for commercial or residential projects.",Beige,SKBE1836,$9.16,sq. ft.,"18″ x 36″, 45cm x 90cm","Thickness:11mm, Nuance:V2 Slight, R rating:R9, Frost resistance, Suggested grout:940 - Antique White"
Stark,https://www.centura.ca/en/products/tile/porcelain/stark/,"Stark is a collection of tiles inspired by concrete to create a quality material that can serve as a basis for many contemporary decors. Its chromatic range, its various sizes, its mosaics and its murettos leave a lot of space for designers creativity. Stark can be used on walls or floors for commercial or residential projects.",Beige,SKBE636,$12.40,sq. ft.,"6″ x 36″, 15cm x 90cm","Thickness:9mm, Nuance:V2 Slight, R rating:R9, Frost resistance, Suggested grout:940 - Antique White"
Stark,https://www.centura.ca/en/products/tile/porcelain/stark/,"Stark is a collection of tiles inspired by concrete to create a quality material that can serve as a basis for many contemporary decors. Its chromatic range, its various sizes, its mosaics and its murettos leave a lot of space for designers creativity. Stark can be used on walls or floors for commercial or residential projects.",Beige,SKBEMO1224,$17.24,sq. ft.,"12″ x 24″, 30cm x 60cm","Thickness:9mm, Nuance:V2 Slight, R rating:R9, Frost resistance, Suggested grout:940 - Antique White"
Stark,https://www.centura.ca/en/products/tile/porcelain/stark/,"Stark is a collection of tiles inspired by concrete to create a quality material that can serve as a basis for many contemporary decors. Its chromatic range, its various sizes, its mosaics and its murettos leave a lot of space for designers creativity. Stark can be used on walls or floors for commercial or residential projects.",Beige,SKBEMO22,$24.07,sq. ft.,"12″ x 12″, 30cm x 30cm","Thickness:9mm, Nuance:V2 Slight, R rating:R9, Frost resistance, Suggested grout:940 - Antique White"
Stark,https://www.centura.ca/en/products/tile/porcelain/stark/,"Stark is a collection of tiles inspired by concrete to create a quality material that can serve as a basis for many contemporary decors. Its chromatic range, its various sizes, its mosaics and its murettos leave a lot of space for designers creativity. Stark can be used on walls or floors for commercial or residential projects.",Bianco,SKBI1224,$7.02,sq. ft.,"12″ x 24″, 30cm x 60cm","Thickness:9mm, Nuance:V2 Slight, R rating:R9, Frost resistance, Suggested grout:949 - Silverado"
Stark,https://www.centura.ca/en/products/tile/porcelain/stark/,"Stark is a collection of tiles inspired by concrete to create a quality material that can serve as a basis for many contemporary decors. Its chromatic range, its various sizes, its mosaics and its murettos leave a lot of space for designers creativity. Stark can be used on walls or floors for commercial or residential projects.",Bianco,SKBI1836,$9.16,sq. ft.,"18″ x 36″, 45cm x 90cm","Thickness:11mm, Nuance:V2 Slight, R rating:R9, Frost resistance, Suggested grout:949 - Silverado"
Stark,https://www.centura.ca/en/products/tile/porcelain/stark/,"Stark is a collection of tiles inspired by concrete to create a quality material that can serve as a basis for many contemporary decors. Its chromatic range, its various sizes, its mosaics and its murettos leave a lot of space for designers creativity. Stark can be used on walls or floors for commercial or residential projects.",Bianco,SKBIMO1224,$17.24,sq. ft.,"12″ x 24″, 30cm x 60cm","Thickness:9mm, Nuance:V2 Slight, R rating:R9, Frost resistance, Suggested grout:949 - Silverado"
Stark,https://www.centura.ca/en/products/tile/porcelain/stark/,"Stark is a collection of tiles inspired by concrete to create a quality material that can serve as a basis for many contemporary decors. Its chromatic range, its various sizes, its mosaics and its murettos leave a lot of space for designers creativity. Stark can be used on walls or floors for commercial or residential projects.",Bianco,SKBIMO22,$24.07,sq. ft.,"12″ x 12″, 30cm x 30cm","Thickness:9mm, Nuance:V2 Slight, R rating:R9, Frost resistance, Suggested grout:949 - Silverado"
Stark,https://www.centura.ca/en/products/tile/porcelain/stark/,"Stark is a collection of tiles inspired by concrete to create a quality material that can serve as a basis for many contemporary decors. Its chromatic range, its various sizes, its mosaics and its murettos leave a lot of space for designers creativity. Stark can be used on walls or floors for commercial or residential projects.",Grey,SKGR1224,$7.02,sq. ft.,"12″ x 24″, 30cm x 60cm","Thickness:9mm, Nuance:V2 Slight, R rating:R9, Frost resistance, Suggested grout:939 - Mist"
Stark,https://www.centura.ca/en/products/tile/porcelain/stark/,"Stark is a collection of tiles inspired by concrete to create a quality material that can serve as a basis for many contemporary decors. Its chromatic range, its various sizes, its mosaics and its murettos leave a lot of space for designers creativity. Stark can be used on walls or floors for commercial or residential projects.",Grey,SKGR1836,$9.16,sq. ft.,"18″ x 36″, 45cm x 90cm","Thickness:11mm, Nuance:V2 Slight, R rating:R9, Frost resistance, Suggested grout:939 - Mist"
Stark,https://www.centura.ca/en/products/tile/porcelain/stark/,"Stark is a collection of tiles inspired by concrete to create a quality material that can serve as a basis for many contemporary decors. Its chromatic range, its various sizes, its mosaics and its murettos leave a lot of space for designers creativity. Stark can be used on walls or floors for commercial or residential projects.",Grey,SKGRMO1224,$17.24,sq. ft.,"12″ x 24″, 30cm x 60cm","Thickness:9mm, Nuance:V2 Slight, R rating:R9, Frost resistance, Suggested grout:939 - Mist"
Stark,https://www.centura.ca/en/products/tile/porcelain/stark/,"Stark is a collection of tiles inspired by concrete to create a quality material that can serve as a basis for many contemporary decors. Its chromatic range, its various sizes, its mosaics and its murettos leave a lot of space for designers creativity. Stark can be used on walls or floors for commercial or residential projects.",Grey,SKGRMO22,$24.07,sq. ft.,"12″ x 12″, 30cm x 30cm","Thickness:9mm, Nuance:V2 Slight, R rating:R9, Frost resistance, Suggested grout:939 - Mist"
Stark,https://www.centura.ca/en/products/tile/porcelain/stark/,"Stark is a collection of tiles inspired by concrete to create a quality material that can serve as a basis for many contemporary decors. Its chromatic range, its various sizes, its mosaics and its murettos leave a lot of space for designers creativity. Stark can be used on walls or floors for commercial or residential projects.",Taupe,SKTA1224,$7.02,sq. ft.,"12″ x 24″, 30cm x 60cm","Thickness:9mm, Nuance:V2 Slight, R rating:R9, Frost resistance, Suggested grout:915 - Light Smoke"
Stark,https://www.centura.ca/en/products/tile/porcelain/stark/,"Stark is a collection of tiles inspired by concrete to create a quality material that can serve as a basis for many contemporary decors. Its chromatic range, its various sizes, its mosaics and its murettos leave a lot of space for designers creativity. Stark can be used on walls or floors for commercial or residential projects.",Taupe,SKTA1836,$9.16,sq. ft.,"18″ x 36″, 45cm x 90cm","Thickness:11mm, Nuance:V2 Slight, R rating:R9, Frost resistance, Suggested grout:915 - Light Smoke"
Stark,https://www.centura.ca/en/products/tile/porcelain/stark/,"Stark is a collection of tiles inspired by concrete to create a quality material that can serve as a basis for many contemporary decors. Its chromatic range, its various sizes, its mosaics and its murettos leave a lot of space for designers creativity. Stark can be used on walls or floors for commercial or residential projects.",Taupe,SKTA636,$12.40,sq. ft.,"6″ x 36″, 15cm x 90cm","Thickness:9mm, Nuance:V2 Slight, R rating:R9, Frost resistance, Suggested grout:915 - Light Smoke"
Stark,https://www.centura.ca/en/products/tile/porcelain/stark/,"Stark is a collection of tiles inspired by concrete to create a quality material that can serve as a basis for many contemporary decors. Its chromatic range, its various sizes, its mosaics and its murettos leave a lot of space for designers creativity. Stark can be used on walls or floors for commercial or residential projects.",Taupe,SKTAMO1224,$17.24,sq. ft.,"12″ x 24″, 30cm x 60cm","Thickness:9mm, Nuance:V2 Slight, R rating:R9, Frost resistance, Suggested grout:915 - Light Smoke"
Stark,https://www.centura.ca/en/products/tile/porcelain/stark/,"Stark is a collection of tiles inspired by concrete to create a quality material that can serve as a basis for many contemporary decors. Its chromatic range, its various sizes, its mosaics and its murettos leave a lot of space for designers creativity. Stark can be used on walls or floors for commercial or residential projects.",Taupe,SKTAMO22,$24.07,sq. ft.,"12″ x 12″, 30cm x 30cm","Thickness:9mm, Nuance:V2 Slight, R rating:R9, Frost resistance, Suggested grout:915 - Light Smoke"
Stark,https://www.centura.ca/en/products/tile/porcelain/stark/,"Stark is a collection of tiles inspired by concrete to create a quality material that can serve as a basis for many contemporary decors. Its chromatic range, its various sizes, its mosaics and its murettos leave a lot of space for designers creativity. Stark can be used on walls or floors for commercial or residential projects.",Tortora,SKTO1224,$7.02,sq. ft.,"12″ x 24″, 30cm x 60cm","Thickness:9mm, Nuance:V2 Slight, R rating:R9, Frost resistance"
Stark,https://www.centura.ca/en/products/tile/porcelain/stark/,"Stark is a collection of tiles inspired by concrete to create a quality material that can serve as a basis for many contemporary decors. Its chromatic range, its various sizes, its mosaics and its murettos leave a lot of space for designers creativity. Stark can be used on walls or floors for commercial or residential projects.",Tortora,SKTOMO22,$24.07,sq. ft.,"12″ x 12″, 30cm x 30cm","Thickness:9mm, Nuance:V2 Slight, R rating:R9, Frost resistance, Suggested grout:915 - Light Smoke"
Stark,https://www.centura.ca/en/products/tile/porcelain/stark/,"Stark is a collection of tiles inspired by concrete to create a quality material that can serve as a basis for many contemporary decors. Its chromatic range, its various sizes, its mosaics and its murettos leave a lot of space for designers creativity. Stark can be used on walls or floors for commercial or residential projects.",Caldo Mix,SKTACA11,$40.02,sq. ft.,"12″ x 12″, 30cm x 30cm","Thickness:9mm, Nuance:V2 Slight, R rating:R9, Frost resistance, Suggested grout:973 - Warm Taupe"
Statuario,https://www.centura.ca/en/products/tile/porcelain/statuario/,Statuario marble is a great classic among Italian marbles. The collection that bears his name pays him a well-deserved tribute. Its tiles and decorative elements will do wonders in a contemporary design thanks to its predominantly white base and darker veins. Their pure styles make them interesting for residential or commercial projects where some elegance is sought.,Statuario,STAT1224M,$4.95,sq. ft.,"12″ x 24″, 30cm x 60cm","Thickness:10mm, Nuance:V1 Uniform, PEI:4, R rating:R9, Frost resistance, Suggested grout:910 - Bright White"
Statuario,https://www.centura.ca/en/products/tile/porcelain/statuario/,Statuario marble is a great classic among Italian marbles. The collection that bears his name pays him a well-deserved tribute. Its tiles and decorative elements will do wonders in a contemporary design thanks to its predominantly white base and darker veins. Their pure styles make them interesting for residential or commercial projects where some elegance is sought.,Statuario,STAT1224P,$5.50,sq. ft.,"12″ x 24″, 30cm x 60cm","Thickness:10mm, Nuance:V1 Uniform, PEI:4, R rating:R9, Frost resistance, Suggested grout:910 - Bright White"
Statuario,https://www.centura.ca/en/products/tile/porcelain/statuario/,Statuario marble is a great classic among Italian marbles. The collection that bears his name pays him a well-deserved tribute. Its tiles and decorative elements will do wonders in a contemporary design thanks to its predominantly white base and darker veins. Their pure styles make them interesting for residential or commercial projects where some elegance is sought.,Statuario,STAT24M,$4.95,sq. ft.,"24″ x 24″, 60cm x 60cm","Thickness:10mm, Nuance:V1 Uniform, PEI:4, R rating:R9, Frost resistance, Suggested grout:910 - Bright White"
Statuario,https://www.centura.ca/en/products/tile/porcelain/statuario/,Statuario marble is a great classic among Italian marbles. The collection that bears his name pays him a well-deserved tribute. Its tiles and decorative elements will do wonders in a contemporary design thanks to its predominantly white base and darker veins. Their pure styles make them interesting for residential or commercial projects where some elegance is sought.,Statuario,STAT24P,$5.50,sq. ft.,"24″ x 24″, 60cm x 60cm","Thickness:10mm, Nuance:V1 Uniform, PEI:4, R rating:R9, Frost resistance, Suggested grout:910 - Bright White"
Statuario,https://www.centura.ca/en/products/tile/porcelain/statuario/,Statuario marble is a great classic among Italian marbles. The collection that bears his name pays him a well-deserved tribute. Its tiles and decorative elements will do wonders in a contemporary design thanks to its predominantly white base and darker veins. Their pure styles make them interesting for residential or commercial projects where some elegance is sought.,Statuario,STATMO22P,$18.74,sq. ft.,"12″ x 12″, 30cm x 30cm","Thickness:10mm, Nuance:V1 Uniform, PEI:4, R rating:R9, Frost resistance, Suggested grout:910 - Bright White"
Statuario,https://www.centura.ca/en/products/tile/porcelain/statuario/,Statuario marble is a great classic among Italian marbles. The collection that bears his name pays him a well-deserved tribute. Its tiles and decorative elements will do wonders in a contemporary design thanks to its predominantly white base and darker veins. Their pure styles make them interesting for residential or commercial projects where some elegance is sought.,Statuario,STATMOGBRP,$25.36,sq. ft.,"12″ x 12″, 30cm x 30cm","Thickness:10mm, PEI:4, Frost resistance, Suggested grout:910 - Bright White"
Statuario,https://www.centura.ca/en/products/tile/porcelain/statuario/,Statuario marble is a great classic among Italian marbles. The collection that bears his name pays him a well-deserved tribute. Its tiles and decorative elements will do wonders in a contemporary design thanks to its predominantly white base and darker veins. Their pure styles make them interesting for residential or commercial projects where some elegance is sought.,Statuario,STATMOHE14P,$18.74,sq. ft.,"12″ x 12″, 30cm x 30cm","Thickness:10mm, PEI:4, Frost resistance, Suggested grout:910 - Bright White"
Statuario,https://www.centura.ca/en/products/tile/porcelain/statuario/,Statuario marble is a great classic among Italian marbles. The collection that bears his name pays him a well-deserved tribute. Its tiles and decorative elements will do wonders in a contemporary design thanks to its predominantly white base and darker veins. Their pure styles make them interesting for residential or commercial projects where some elegance is sought.,Statuario,STATMOHEXP,$25.36,sq. ft.,"12″ x 12″, 30cm x 30cm","Thickness:10mm, PEI:4, Frost resistance, Suggested grout:910 - Bright White"
Statuary,https://www.centura.ca/en/products/tile/porcelain/statuary/,Statuary’s marble appearance is ideal for contemporary decorative projects thanks to the great vivacity of its network of dark veins posed on its white background. These tiles add elegance to spaces with a refined design for your home or a business.,White,UFSTUP1011224,$3.58,sq. ft.,"12″ x 24″, 30cm x 60cm","Thickness:8.5mm, Nuance:V3 Moderate, PEI:5, Frost resistance"
Statuary,https://www.centura.ca/en/products/tile/porcelain/statuary/,Statuary’s marble appearance is ideal for contemporary decorative projects thanks to the great vivacity of its network of dark veins posed on its white background. These tiles add elegance to spaces with a refined design for your home or a business.,White,UWAST101913,$4.31,sq. ft.,"9.5″ x 13″, 24cm x 33cm","Nuance:V3 Moderate, PEI:5"
Stone Blend Mosaic,https://www.centura.ca/en/products/tile/mosaic-and-decor/stoneblend-mosaic/,"The Stone Blends collection with its hexagonal tesserae is available in two colour ranges with white, grey, and black. Its classic appearance makes it interesting to dress floors and walls for many projects both at home and in commercial spaces. If you’re searching for a modern look, it is for you!",Anchor,STBLANHEX,$18.32,sq. ft.,"12″ x 12″, 30cm x 30cm","Thickness:4.4mm, R rating:R9, Frost resistance"
Stone Blend Mosaic,https://www.centura.ca/en/products/tile/mosaic-and-decor/stoneblend-mosaic/,"The Stone Blends collection with its hexagonal tesserae is available in two colour ranges with white, grey, and black. Its classic appearance makes it interesting to dress floors and walls for many projects both at home and in commercial spaces. If you’re searching for a modern look, it is for you!",Smoke,STBLSMHEX,$18.32,sq. ft.,"12″ x 12″, 30cm x 30cm","Thickness:4.4mm, R rating:R9, Frost resistance"
Stoneglass Hex,https://www.centura.ca/en/products/tile/mosaic-and-decor/stoneglass/,Stoneglass Hex is a mosaic that is characterized by a high wear resistance. Its great hardness makes it perfectly suited for residential or commercial floors where anti-slip qualities are important. It is offered in a hexagonal shape that fits easily into a variety of decorations.,Gainsboro,STGLGAHEX,$14.34,sq. ft.,"12″ x 12″, 30cm x 30cm","Thickness:4.4mm, R rating:R9, Frost resistance"
Stoneglass Hex,https://www.centura.ca/en/products/tile/mosaic-and-decor/stoneglass/,Stoneglass Hex is a mosaic that is characterized by a high wear resistance. Its great hardness makes it perfectly suited for residential or commercial floors where anti-slip qualities are important. It is offered in a hexagonal shape that fits easily into a variety of decorations.,Light Brun,STGLLBHEX,$14.34,sq. ft.,"12″ x 12″, 30cm x 30cm","Thickness:4.4mm, R rating:R9, Frost resistance"
